m,run,item,value_player0,value_player1,value_player2,value_player3,value_player4,rr_allocation,astar_allocation,rr_player_order,value_range
20,35,14,115,70,76,73,43,0,0,"[0, 2, 1, 3, 4]",40-120
20,35,15,232,337,351,200,330,2,4,"[0, 2, 1, 3, 4]",150-400
20,35,16,115,97,61,100,100,4,0,"[0, 2, 1, 3, 4]",40-120
20,35,17,192,132,126,134,136,4,0,"[0, 2, 1, 3, 4]",100-200
20,35,18,189,142,185,175,115,3,3,"[0, 2, 1, 3, 4]",100-200
20,35,19,302,383,320,282,218,1,2,"[0, 2, 1, 3, 4]",150-400
20,36,0,49,19,38,42,44,4,0,"[1, 4, 2, 0, 3]",10-50
20,36,1,94,51,106,47,78,4,2,"[1, 4, 2, 0, 3]",40-120
20,36,2,290,309,176,321,198,1,1,"[1, 4, 2, 0, 3]",150-400
20,36,3,119,63,118,77,68,0,2,"[1, 4, 2, 0, 3]",40-120
20,36,4,50,70,47,42,40,0,1,"[1, 4, 2, 0, 3]",40-120
20,36,5,113,112,57,86,44,1,0,"[1, 4, 2, 0, 3]",40-120
20,36,6,80,50,53,73,70,2,0,"[1, 4, 2, 0, 3]",40-120
20,36,7,115,175,198,143,182,4,2,"[1, 4, 2, 0, 3]",100-200
20,36,8,27,23,15,48,33,3,3,"[1, 4, 2, 0, 3]",10-50
20,36,9,187,152,160,131,144,0,0,"[1, 4, 2, 0, 3]",100-200
20,36,10,41,16,29,33,10,0,0,"[1, 4, 2, 0, 3]",10-50
20,36,11,27,27,29,12,44,3,4,"[1, 4, 2, 0, 3]",10-50
20,36,12,105,108,120,90,99,3,2,"[1, 4, 2, 0, 3]",40-120
20,36,13,168,185,112,111,152,1,1,"[1, 4, 2, 0, 3]",100-200
20,36,14,224,303,322,352,339,2,3,"[1, 4, 2, 0, 3]",150-400
20,36,15,144,150,138,179,148,3,3,"[1, 4, 2, 0, 3]",100-200
20,36,16,14,50,25,10,27,1,1,"[1, 4, 2, 0, 3]",10-50
20,36,17,164,214,286,292,341,4,4,"[1, 4, 2, 0, 3]",150-400
20,36,18,43,46,44,16,26,2,0,"[1, 4, 2, 0, 3]",10-50
20,36,19,181,104,152,133,174,2,4,"[1, 4, 2, 0, 3]",100-200
20,37,0,17,20,29,24,28,1,2,"[3, 2, 1, 4, 0]",10-50
20,37,1,49,118,93,111,79,3,3,"[3, 2, 1, 4, 0]",40-120
20,37,2,125,162,128,138,193,3,4,"[3, 2, 1, 4, 0]",100-200
20,37,3,337,261,319,357,388,2,0,"[3, 2, 1, 4, 0]",150-400
20,37,4,68,117,53,65,119,4,4,"[3, 2, 1, 4, 0]",40-120
20,37,5,162,110,199,154,180,0,2,"[3, 2, 1, 4, 0]",100-200
20,37,6,48,40,39,32,39,0,0,"[3, 2, 1, 4, 0]",10-50
20,37,7,10,15,28,49,18,0,3,"[3, 2, 1, 4, 0]",10-50
20,37,8,145,195,122,185,200,4,4,"[3, 2, 1, 4, 0]",100-200
20,37,9,29,45,17,42,50,4,4,"[3, 2, 1, 4, 0]",10-50
20,37,10,123,179,116,129,170,1,1,"[3, 2, 1, 4, 0]",100-200
20,37,11,159,187,167,135,126,2,2,"[3, 2, 1, 4, 0]",100-200
20,37,12,255,353,297,395,272,3,3,"[3, 2, 1, 4, 0]",150-400
20,37,13,66,107,65,65,53,1,1,"[3, 2, 1, 4, 0]",40-120
20,37,14,58,67,76,79,99,2,2,"[3, 2, 1, 4, 0]",40-120
20,37,15,23,13,13,12,43,4,4,"[3, 2, 1, 4, 0]",10-50
20,37,16,114,113,82,97,115,0,0,"[3, 2, 1, 4, 0]",40-120
20,37,17,41,72,60,75,48,3,3,"[3, 2, 1, 4, 0]",40-120
20,37,18,314,383,168,275,359,1,1,"[3, 2, 1, 4, 0]",150-400
20,37,19,15,10,46,46,45,2,2,"[3, 2, 1, 4, 0]",10-50
20,38,0,64,40,78,106,55,2,3,"[4, 3, 0, 1, 2]",40-120
20,38,1,13,34,23,45,38,3,3,"[4, 3, 0, 1, 2]",10-50
20,38,2,172,195,109,173,104,1,1,"[4, 3, 0, 1, 2]",100-200
20,38,3,49,83,53,41,45,0,1,"[4, 3, 0, 1, 2]",40-120
20,38,4,79,95,78,103,81,4,2,"[4, 3, 0, 1, 2]",40-120
20,38,5,18,12,14,44,16,2,3,"[4, 3, 0, 1, 2]",10-50
20,38,6,178,177,151,103,193,4,2,"[4, 3, 0, 1, 2]",100-200
20,38,7,184,161,135,108,171,0,1,"[4, 3, 0, 1, 2]",100-200
20,38,8,194,112,118,144,134,3,0,"[4, 3, 0, 1, 2]",100-200
20,38,9,11,25,12,31,48,4,4,"[4, 3, 0, 1, 2]",10-50
20,38,10,75,42,62,95,75,3,3,"[4, 3, 0, 1, 2]",40-120
20,38,11,201,267,290,398,390,4,4,"[4, 3, 0, 1, 2]",150-400
20,38,12,327,264,271,354,268,3,3,"[4, 3, 0, 1, 2]",150-400
20,38,13,33,35,26,29,42,0,4,"[4, 3, 0, 1, 2]",10-50
20,38,14,15,42,21,29,29,1,1,"[4, 3, 0, 1, 2]",10-50
20,38,15,384,179,212,276,210,0,0,"[4, 3, 0, 1, 2]",150-400
20,38,16,151,153,167,113,196,2,2,"[4, 3, 0, 1, 2]",100-200
20,38,17,20,45,44,31,49,2,2,"[4, 3, 0, 1, 2]",10-50
20,38,18,45,74,41,80,61,1,1,"[4, 3, 0, 1, 2]",40-120
20,38,19,104,106,88,101,119,1,4,"[4, 3, 0, 1, 2]",40-120
20,39,0,65,89,57,78,74,4,3,"[1, 0, 2, 4, 3]",40-120
20,39,1,22,27,23,30,38,3,4,"[1, 0, 2, 4, 3]",10-50
20,39,2,37,20,40,45,34,3,3,"[1, 0, 2, 4, 3]",10-50
20,39,3,85,94,70,53,50,0,1,"[1, 0, 2, 4, 3]",40-120
20,39,4,255,277,156,198,159,0,1,"[1, 0, 2, 4, 3]",150-400
20,39,5,70,51,97,60,69,2,2,"[1, 0, 2, 4, 3]",40-120
20,39,6,19,50,10,22,22,1,1,"[1, 0, 2, 4, 3]",10-50
20,39,7,43,15,18,44,42,0,3,"[1, 0, 2, 4, 3]",10-50
20,39,8,138,111,129,185,199,4,3,"[1, 0, 2, 4, 3]",100-200
20,39,9,190,163,132,136,184,0,4,"[1, 0, 2, 4, 3]",100-200
20,39,10,79,115,101,111,82,3,3,"[1, 0, 2, 4, 3]",40-120
20,39,11,395,290,238,167,398,1,0,"[1, 0, 2, 4, 3]",150-400
20,39,12,36,24,31,29,20,2,0,"[1, 0, 2, 4, 3]",10-50
20,39,13,237,168,265,341,373,2,4,"[1, 0, 2, 4, 3]",150-400
20,39,14,107,75,115,107,107,4,2,"[1, 0, 2, 4, 3]",40-120
20,39,15,90,107,118,101,91,1,2,"[1, 0, 2, 4, 3]",40-120
20,39,16,109,170,176,143,144,3,2,"[1, 0, 2, 4, 3]",100-200
20,39,17,22,46,31,20,39,4,1,"[1, 0, 2, 4, 3]",10-50
20,39,18,171,148,157,141,131,2,0,"[1, 0, 2, 4, 3]",100-200
20,39,19,117,193,110,136,139,1,1,"[1, 0, 2, 4, 3]",100-200
20,40,0,84,92,47,118,72,0,3,"[1, 2, 4, 0, 3]",40-120
20,40,1,34,22,21,17,24,3,0,"[1, 2, 4, 0, 3]",10-50
20,40,2,193,189,114,162,104,0,0,"[1, 2, 4, 0, 3]",100-200
20,40,3,45,10,11,40,32,0,0,"[1, 2, 4, 0, 3]",10-50
20,40,4,44,68,108,74,70,2,2,"[1, 2, 4, 0, 3]",40-120
20,40,5,60,112,61,73,56,1,1,"[1, 2, 4, 0, 3]",40-120
20,40,6,118,103,150,195,188,3,4,"[1, 2, 4, 0, 3]",100-200
20,40,7,47,75,101,67,76,3,2,"[1, 2, 4, 0, 3]",40-120
20,40,8,292,323,248,258,343,4,1,"[1, 2, 4, 0, 3]",150-400
20,40,9,53,71,46,84,81,4,4,"[1, 2, 4, 0, 3]",40-120
20,40,10,246,345,360,273,253,1,2,"[1, 2, 4, 0, 3]",150-400
20,40,11,182,132,180,121,120,1,0,"[1, 2, 4, 0, 3]",100-200
20,40,12,168,283,287,283,323,2,4,"[1, 2, 4, 0, 3]",150-400
20,40,13,23,34,50,46,11,2,2,"[1, 2, 4, 0, 3]",10-50
20,40,14,70,77,51,106,100,3,3,"[1, 2, 4, 0, 3]",40-120
20,40,15,43,26,10,13,44,4,0,"[1, 2, 4, 0, 3]",10-50
20,40,16,149,128,169,189,182,2,3,"[1, 2, 4, 0, 3]",100-200
20,40,17,16,38,39,19,30,1,1,"[1, 2, 4, 0, 3]",10-50
20,40,18,50,19,14,24,16,0,0,"[1, 2, 4, 0, 3]",10-50
20,40,19,156,113,139,185,174,4,3,"[1, 2, 4, 0, 3]",100-200
20,41,0,356,316,360,178,275,1,0,"[2, 3, 1, 0, 4]",150-400
20,41,1,106,105,107,98,85,0,3,"[2, 3, 1, 0, 4]",40-120
20,41,2,13,11,25,25,10,4,3,"[2, 3, 1, 0, 4]",10-50
20,41,3,84,77,117,69,76,4,2,"[2, 3, 1, 0, 4]",40-120
20,41,4,198,127,180,108,102,0,0,"[2, 3, 1, 0, 4]",100-200
20,41,5,33,10,41,18,36,2,4,"[2, 3, 1, 0, 4]",10-50
20,41,6,105,69,52,117,40,3,3,"[2, 3, 1, 0, 4]",40-120
20,41,7,88,95,84,62,68,2,1,"[2, 3, 1, 0, 4]",40-120
20,41,8,294,311,289,188,170,3,1,"[2, 3, 1, 0, 4]",150-400
20,41,9,171,166,189,158,113,2,2,"[2, 3, 1, 0, 4]",100-200
20,41,10,100,197,154,138,188,4,4,"[2, 3, 1, 0, 4]",100-200
20,41,11,134,124,127,146,136,1,3,"[2, 3, 1, 0, 4]",100-200
20,41,12,66,48,43,76,41,0,3,"[2, 3, 1, 0, 4]",40-120
20,41,13,18,29,19,28,30,0,4,"[2, 3, 1, 0, 4]",10-50
20,41,14,34,33,18,33,10,1,1,"[2, 3, 1, 0, 4]",10-50
20,41,15,18,37,12,46,44,3,3,"[2, 3, 1, 0, 4]",10-50
20,41,16,77,93,74,47,72,1,1,"[2, 3, 1, 0, 4]",40-120
20,41,17,26,34,43,24,50,4,4,"[2, 3, 1, 0, 4]",10-50
20,41,18,181,120,128,162,165,3,4,"[2, 3, 1, 0, 4]",100-200
20,41,19,300,376,390,226,352,2,2,"[2, 3, 1, 0, 4]",150-400
20,42,0,79,41,67,69,113,4,4,"[2, 4, 1, 3, 0]",40-120
20,42,1,101,45,76,72,68,0,0,"[2, 4, 1, 3, 0]",40-120
20,42,2,89,95,82,105,70,3,3,"[2, 4, 1, 3, 0]",40-120
20,42,3,182,115,181,100,153,1,0,"[2, 4, 1, 3, 0]",100-200
20,42,4,98,81,58,89,59,1,0,"[2, 4, 1, 3, 0]",40-120
20,42,5,109,128,147,166,199,4,4,"[2, 4, 1, 3, 0]",100-200
20,42,6,50,28,39,19,49,0,0,"[2, 4, 1, 3, 0]",10-50
20,42,7,34,17,36,21,23,0,0,"[2, 4, 1, 3, 0]",10-50
20,42,8,35,11,26,36,15,3,0,"[2, 4, 1, 3, 0]",10-50
20,42,9,41,48,42,44,49,2,4,"[2, 4, 1, 3, 0]",10-50
20,42,10,27,32,18,50,18,1,3,"[2, 4, 1, 3, 0]",10-50
20,42,11,67,52,113,88,102,2,2,"[2, 4, 1, 3, 0]",40-120
20,42,12,118,109,198,186,151,2,3,"[2, 4, 1, 3, 0]",100-200
20,42,13,56,53,109,58,63,3,2,"[2, 4, 1, 3, 0]",40-120
20,42,14,293,284,337,196,173,3,1,"[2, 4, 1, 3, 0]",150-400
20,42,15,235,242,400,315,264,2,2,"[2, 4, 1, 3, 0]",150-400
20,42,16,335,323,318,328,161,1,1,"[2, 4, 1, 3, 0]",150-400
20,42,17,133,181,157,114,192,4,4,"[2, 4, 1, 3, 0]",100-200
20,42,18,191,167,188,193,157,0,3,"[2, 4, 1, 3, 0]",100-200
20,42,19,48,48,19,37,38,4,0,"[2, 4, 1, 3, 0]",10-50
20,43,0,48,36,33,21,34,0,0,"[4, 2, 3, 1, 0]",10-50
20,43,1,329,255,193,228,192,3,0,"[4, 2, 3, 1, 0]",150-400
20,43,2,20,29,15,24,39,1,4,"[4, 2, 3, 1, 0]",10-50
20,43,3,363,308,341,385,247,4,3,"[4, 2, 3, 1, 0]",150-400
20,43,4,55,85,91,57,84,1,1,"[4, 2, 3, 1, 0]",40-120
20,43,5,38,12,17,27,20,3,0,"[4, 2, 3, 1, 0]",10-50
20,43,6,123,129,144,115,107,2,2,"[4, 2, 3, 1, 0]",100-200
20,43,7,195,341,399,318,219,2,2,"[4, 2, 3, 1, 0]",150-400
20,43,8,86,46,65,102,81,1,3,"[4, 2, 3, 1, 0]",40-120
20,43,9,109,194,142,124,183,4,1,"[4, 2, 3, 1, 0]",100-200
20,43,10,37,15,18,28,17,2,0,"[4, 2, 3, 1, 0]",10-50
20,43,11,60,56,92,106,100,3,3,"[4, 2, 3, 1, 0]",40-120
20,43,12,105,152,142,112,171,3,4,"[4, 2, 3, 1, 0]",100-200
20,43,13,49,70,106,84,119,4,4,"[4, 2, 3, 1, 0]",40-120
20,43,14,104,48,93,75,55,0,0,"[4, 2, 3, 1, 0]",40-120
20,43,15,171,197,177,172,151,1,1,"[4, 2, 3, 1, 0]",100-200
20,43,16,73,75,116,58,113,2,2,"[4, 2, 3, 1, 0]",40-120
20,43,17,181,104,113,146,182,0,4,"[4, 2, 3, 1, 0]",100-200
20,43,18,18,28,12,24,26,0,1,"[4, 2, 3, 1, 0]",10-50
20,43,19,26,22,19,34,50,4,4,"[4, 2, 3, 1, 0]",10-50
20,44,0,297,363,273,390,221,3,3,"[4, 2, 3, 1, 0]",150-400
20,44,1,176,131,117,157,200,4,4,"[4, 2, 3, 1, 0]",100-200
20,44,2,102,50,87,101,81,1,3,"[4, 2, 3, 1, 0]",40-120
20,44,3,50,15,48,30,39,0,2,"[4, 2, 3, 1, 0]",10-50
20,44,4,398,172,190,152,261,4,0,"[4, 2, 3, 1, 0]",150-400
20,44,5,47,12,37,32,48,4,4,"[4, 2, 3, 1, 0]",10-50
20,44,6,47,33,34,45,41,3,4,"[4, 2, 3, 1, 0]",10-50
20,44,7,164,188,134,182,198,1,1,"[4, 2, 3, 1, 0]",100-200
20,44,8,72,76,66,120,43,3,3,"[4, 2, 3, 1, 0]",40-120
20,44,9,32,13,19,41,31,1,3,"[4, 2, 3, 1, 0]",10-50
20,44,10,159,155,131,130,193,3,4,"[4, 2, 3, 1, 0]",100-200
20,44,11,96,83,93,94,118,4,4,"[4, 2, 3, 1, 0]",40-120
20,44,12,109,111,70,65,57,1,1,"[4, 2, 3, 1, 0]",40-120
20,44,13,374,301,292,150,228,2,0,"[4, 2, 3, 1, 0]",150-400
20,44,14,166,169,133,152,133,2,1,"[4, 2, 3, 1, 0]",100-200
20,44,15,82,99,103,55,99,2,2,"[4, 2, 3, 1, 0]",40-120
20,44,16,197,129,163,108,118,0,2,"[4, 2, 3, 1, 0]",100-200
20,44,17,116,97,112,68,111,0,2,"[4, 2, 3, 1, 0]",40-120
20,44,18,12,11,40,35,42,0,2,"[4, 2, 3, 1, 0]",10-50
20,44,19,49,27,45,22,22,2,2,"[4, 2, 3, 1, 0]",10-50
20,45,0,174,108,190,199,172,4,4,"[4, 3, 2, 1, 0]",100-200
20,45,1,66,80,111,49,40,2,2,"[4, 3, 2, 1, 0]",40-120
20,45,2,216,301,315,374,359,3,3,"[4, 3, 2, 1, 0]",150-400
20,45,3,85,90,103,113,71,1,1,"[4, 3, 2, 1, 0]",40-120
20,45,4,180,138,185,103,166,2,2,"[4, 3, 2, 1, 0]",100-200
20,45,5,20,45,28,36,25,1,1,"[4, 3, 2, 1, 0]",10-50
20,45,6,23,49,41,17,28,2,1,"[4, 3, 2, 1, 0]",10-50
20,45,7,321,287,234,270,339,2,0,"[4, 3, 2, 1, 0]",150-400
20,45,8,299,251,274,297,368,4,4,"[4, 3, 2, 1, 0]",150-400
20,45,9,185,144,121,199,170,0,0,"[4, 3, 2, 1, 0]",100-200
20,45,10,114,148,178,180,121,1,1,"[4, 3, 2, 1, 0]",100-200
20,45,11,29,40,15,15,44,0,1,"[4, 3, 2, 1, 0]",10-50
20,45,12,45,22,41,32,32,0,0,"[4, 3, 2, 1, 0]",10-50
20,45,13,63,81,111,64,94,4,2,"[4, 3, 2, 1, 0]",40-120
20,45,14,95,55,57,117,49,3,3,"[4, 3, 2, 1, 0]",40-120
20,45,15,95,120,77,42,66,1,1,"[4, 3, 2, 1, 0]",40-120
20,45,16,65,61,61,119,83,3,3,"[4, 3, 2, 1, 0]",40-120
20,45,17,109,104,137,112,114,0,2,"[4, 3, 2, 1, 0]",100-200
20,45,18,24,24,18,12,49,4,4,"[4, 3, 2, 1, 0]",10-50
20,45,19,18,15,42,45,28,3,2,"[4, 3, 2, 1, 0]",10-50
20,46,0,30,46,33,13,49,1,4,"[2, 3, 1, 4, 0]",10-50
20,46,1,191,177,126,173,128,3,1,"[2, 3, 1, 4, 0]",100-200
20,46,2,316,217,380,201,335,2,2,"[2, 3, 1, 4, 0]",150-400
20,46,3,138,191,170,123,171,1,1,"[2, 3, 1, 4, 0]",100-200
20,46,4,21,15,43,22,50,2,4,"[2, 3, 1, 4, 0]",10-50
20,46,5,65,92,93,92,55,1,2,"[2, 3, 1, 4, 0]",40-120
20,46,6,42,70,49,59,64,4,1,"[2, 3, 1, 4, 0]",40-120
20,46,7,64,96,97,72,54,2,1,"[2, 3, 1, 4, 0]",40-120
20,46,8,88,107,86,79,115,4,4,"[2, 3, 1, 4, 0]",40-120
20,46,9,126,121,172,157,107,1,2,"[2, 3, 1, 4, 0]",100-200
20,46,10,23,45,25,22,41,4,1,"[2, 3, 1, 4, 0]",10-50
20,46,11,39,10,30,42,39,0,3,"[2, 3, 1, 4, 0]",10-50
20,46,12,27,39,14,50,36,3,3,"[2, 3, 1, 4, 0]",10-50
20,46,13,114,118,192,152,195,2,4,"[2, 3, 1, 4, 0]",100-200
20,46,14,192,153,195,165,112,0,0,"[2, 3, 1, 4, 0]",100-200
20,46,15,52,57,69,108,43,3,3,"[2, 3, 1, 4, 0]",40-120
20,46,16,282,303,309,383,366,3,3,"[2, 3, 1, 4, 0]",150-400
20,46,17,74,40,95,89,114,0,4,"[2, 3, 1, 4, 0]",40-120
20,46,18,344,164,157,316,320,4,0,"[2, 3, 1, 4, 0]",150-400
20,46,19,49,21,49,30,47,0,0,"[2, 3, 1, 4, 0]",10-50
20,47,0,25,17,28,44,22,0,3,"[2, 3, 1, 0, 4]",10-50
20,47,1,167,121,147,176,107,2,3,"[2, 3, 1, 0, 4]",100-200
20,47,2,95,60,86,118,47,3,3,"[2, 3, 1, 0, 4]",40-120
20,47,3,16,12,22,46,44,4,3,"[2, 3, 1, 0, 4]",10-50
20,47,4,41,109,51,54,91,1,1,"[2, 3, 1, 0, 4]",40-120
20,47,5,22,30,26,45,34,3,3,"[2, 3, 1, 0, 4]",10-50
20,47,6,99,102,118,87,73,2,2,"[2, 3, 1, 0, 4]",40-120
20,47,7,63,49,63,53,57,0,0,"[2, 3, 1, 0, 4]",40-120
20,47,8,110,171,176,132,188,4,4,"[2, 3, 1, 0, 4]",100-200
20,47,9,112,105,112,57,68,0,2,"[2, 3, 1, 0, 4]",40-120
20,47,10,315,236,329,291,190,2,2,"[2, 3, 1, 0, 4]",150-400
20,47,11,94,76,51,41,96,4,4,"[2, 3, 1, 0, 4]",40-120
20,47,12,170,173,101,107,175,0,4,"[2, 3, 1, 0, 4]",100-200
20,47,13,22,42,17,36,23,1,1,"[2, 3, 1, 0, 4]",10-50
20,47,14,169,132,133,151,122,1,0,"[2, 3, 1, 0, 4]",100-200
20,47,15,351,329,320,265,177,3,0,"[2, 3, 1, 0, 4]",150-400
20,47,16,25,20,16,34,19,4,3,"[2, 3, 1, 0, 4]",10-50
20,47,17,147,121,129,152,182,3,4,"[2, 3, 1, 0, 4]",100-200
20,47,18,45,50,41,20,21,2,1,"[2, 3, 1, 0, 4]",10-50
20,47,19,228,315,220,231,237,1,1,"[2, 3, 1, 0, 4]",150-400
20,48,0,12,24,45,28,17,4,2,"[1, 0, 2, 3, 4]",10-50
20,48,1,114,112,96,51,49,1,0,"[1, 0, 2, 3, 4]",40-120
20,48,2,72,83,87,74,96,2,2,"[1, 0, 2, 3, 4]",40-120
20,48,3,32,35,20,20,14,0,1,"[1, 0, 2, 3, 4]",10-50
20,48,4,44,74,77,40,98,3,4,"[1, 0, 2, 3, 4]",40-120
20,48,5,296,315,299,297,393,1,1,"[1, 0, 2, 3, 4]",150-400
20,48,6,191,188,152,121,149,1,0,"[1, 0, 2, 3, 4]",100-200
20,48,7,93,111,86,109,49,0,1,"[1, 0, 2, 3, 4]",40-120
20,48,8,21,40,23,32,37,3,1,"[1, 0, 2, 3, 4]",10-50
20,48,9,10,16,49,25,37,2,2,"[1, 0, 2, 3, 4]",10-50
20,48,10,172,177,179,122,153,0,2,"[1, 0, 2, 3, 4]",100-200
20,48,11,304,205,163,302,381,0,3,"[1, 0, 2, 3, 4]",150-400
20,48,12,42,80,76,75,115,4,4,"[1, 0, 2, 3, 4]",40-120
20,48,13,187,147,152,106,184,4,0,"[1, 0, 2, 3, 4]",100-200
20,48,14,57,85,108,115,111,3,3,"[1, 0, 2, 3, 4]",40-120
20,48,15,45,37,19,13,48,4,0,"[1, 0, 2, 3, 4]",10-50
20,48,16,43,49,13,29,23,1,1,"[1, 0, 2, 3, 4]",10-50
20,48,17,273,193,178,253,355,3,4,"[1, 0, 2, 3, 4]",150-400
20,48,18,170,165,147,186,107,2,3,"[1, 0, 2, 3, 4]",100-200
20,48,19,115,146,196,150,127,2,2,"[1, 0, 2, 3, 4]",100-200
20,49,0,154,119,125,127,179,0,4,"[1, 0, 2, 3, 4]",100-200
20,49,1,16,30,19,35,31,3,3,"[1, 0, 2, 3, 4]",10-50
20,49,2,91,113,120,77,58,2,1,"[1, 0, 2, 3, 4]",40-120
20,49,3,143,112,190,127,118,2,2,"[1, 0, 2, 3, 4]",100-200
20,49,4,288,269,156,214,243,1,0,"[1, 0, 2, 3, 4]",150-400
20,49,5,164,234,321,318,219,2,3,"[1, 0, 2, 3, 4]",150-400
20,49,6,101,144,172,127,185,4,4,"[1, 0, 2, 3, 4]",100-200
20,49,7,97,49,80,62,70,0,0,"[1, 0, 2, 3, 4]",40-120
20,49,8,65,64,56,42,98,4,4,"[1, 0, 2, 3, 4]",40-120
20,49,9,137,200,110,152,199,3,1,"[1, 0, 2, 3, 4]",100-200
20,49,10,47,18,47,10,24,0,0,"[1, 0, 2, 3, 4]",10-50
20,49,11,55,59,105,94,87,3,3,"[1, 0, 2, 3, 4]",40-120
20,49,12,28,38,38,22,17,1,2,"[1, 0, 2, 3, 4]",10-50
20,49,13,15,31,25,17,40,4,4,"[1, 0, 2, 3, 4]",10-50
20,49,14,32,13,37,43,27,3,3,"[1, 0, 2, 3, 4]",10-50
20,49,15,71,106,49,48,118,4,4,"[1, 0, 2, 3, 4]",40-120
20,49,16,71,118,63,74,94,1,1,"[1, 0, 2, 3, 4]",40-120
20,49,17,38,36,46,35,31,2,0,"[1, 0, 2, 3, 4]",10-50
20,49,18,105,162,166,127,146,1,1,"[1, 0, 2, 3, 4]",100-200
20,49,19,292,168,387,304,324,0,2,"[1, 0, 2, 3, 4]",150-400
30,0,0,128,107,183,147,146,2,2,"[2, 3, 4, 0, 1]",100-200
30,0,1,89,86,92,47,55,1,2,"[2, 3, 4, 0, 1]",40-120
30,0,2,92,49,51,113,71,3,3,"[2, 3, 4, 0, 1]",40-120
30,0,3,56,74,40,53,56,3,1,"[2, 3, 4, 0, 1]",40-120
30,0,4,191,151,174,148,137,0,2,"[2, 3, 4, 0, 1]",100-200
30,0,5,32,35,40,42,15,2,2,"[2, 3, 4, 0, 1]",10-50
30,0,6,306,166,330,348,186,2,3,"[2, 3, 4, 0, 1]",150-400
30,0,7,189,156,129,139,171,1,4,"[2, 3, 4, 0, 1]",100-200
30,0,8,119,101,131,175,152,3,3,"[2, 3, 4, 0, 1]",100-200
30,0,9,118,60,80,114,96,0,0,"[2, 3, 4, 0, 1]",40-120
30,0,10,17,42,29,49,13,3,3,"[2, 3, 4, 0, 1]",10-50
30,0,11,105,111,141,192,152,3,3,"[2, 3, 4, 0, 1]",100-200
30,0,12,46,25,40,43,17,0,0,"[2, 3, 4, 0, 1]",10-50
30,0,13,98,74,100,62,86,0,2,"[2, 3, 4, 0, 1]",40-120
30,0,14,142,138,180,184,141,2,2,"[2, 3, 4, 0, 1]",100-200
30,0,15,169,131,173,114,196,4,4,"[2, 3, 4, 0, 1]",100-200
30,0,16,379,247,240,235,202,0,0,"[2, 3, 4, 0, 1]",150-400
30,0,17,19,44,38,10,31,0,1,"[2, 3, 4, 0, 1]",10-50
30,0,18,36,39,43,10,23,2,2,"[2, 3, 4, 0, 1]",10-50
30,0,19,108,109,66,115,62,1,1,"[2, 3, 4, 0, 1]",40-120
30,0,20,97,98,92,81,106,4,4,"[2, 3, 4, 0, 1]",40-120
30,0,21,54,100,114,47,105,2,4,"[2, 3, 4, 0, 1]",40-120
30,0,22,347,374,248,248,293,4,1,"[2, 3, 4, 0, 1]",150-400
30,0,23,338,314,224,301,294,3,0,"[2, 3, 4, 0, 1]",150-400
30,0,24,23,49,13,37,39,1,1,"[2, 3, 4, 0, 1]",10-50
30,0,25,48,41,29,42,43,4,4,"[2, 3, 4, 0, 1]",10-50
30,0,26,59,40,58,82,102,4,4,"[2, 3, 4, 0, 1]",40-120
30,0,27,147,155,155,105,112,1,1,"[2, 3, 4, 0, 1]",100-200
30,0,28,11,30,24,47,31,1,3,"[2, 3, 4, 0, 1]",10-50
30,0,29,13,31,14,32,38,4,4,"[2, 3, 4, 0, 1]",10-50
30,1,0,146,192,165,143,129,1,1,"[3, 0, 1, 2, 4]",100-200
30,1,1,94,100,102,40,116,4,4,"[3, 0, 1, 2, 4]",40-120
30,1,2,222,185,311,316,268,4,3,"[3, 0, 1, 2, 4]",150-400
30,1,3,185,112,143,105,191,0,0,"[3, 0, 1, 2, 4]",100-200
30,1,4,13,15,35,33,27,2,2,"[3, 0, 1, 2, 4]",10-50
30,1,5,45,46,40,36,40,1,0,"[3, 0, 1, 2, 4]",10-50
30,1,6,50,90,82,57,91,1,4,"[3, 0, 1, 2, 4]",40-120
30,1,7,37,30,35,20,34,4,0,"[3, 0, 1, 2, 4]",10-50
30,1,8,87,45,95,78,75,0,2,"[3, 0, 1, 2, 4]",40-120
30,1,9,69,113,101,110,40,3,1,"[3, 0, 1, 2, 4]",40-120
30,1,10,44,40,29,26,23,0,0,"[3, 0, 1, 2, 4]",10-50
30,1,11,25,33,28,27,46,4,4,"[3, 0, 1, 2, 4]",10-50
30,1,12,40,28,28,50,27,3,3,"[3, 0, 1, 2, 4]",10-50
30,1,13,102,160,167,149,146,1,1,"[3, 0, 1, 2, 4]",100-200
30,1,14,47,95,108,105,51,2,2,"[3, 0, 1, 2, 4]",40-120
30,1,15,295,236,323,256,300,0,0,"[3, 0, 1, 2, 4]",150-400
30,1,16,169,153,125,100,178,4,4,"[3, 0, 1, 2, 4]",100-200
30,1,17,54,84,82,42,103,4,4,"[3, 0, 1, 2, 4]",40-120
30,1,18,47,49,28,18,18,0,0,"[3, 0, 1, 2, 4]",10-50
30,1,19,118,124,188,130,166,2,2,"[3, 0, 1, 2, 4]",100-200
30,1,20,36,37,15,29,28,1,0,"[3, 0, 1, 2, 4]",10-50
30,1,21,319,263,333,380,303,3,3,"[3, 0, 1, 2, 4]",150-400
30,1,22,47,84,48,86,97,3,4,"[3, 0, 1, 2, 4]",40-120
30,1,23,17,39,50,17,25,2,2,"[3, 0, 1, 2, 4]",10-50
